date,service_name,resource_id,region,cost_usd,usage_hours,tag_owner,tag_project,tag_environment,anomaly_label
2024-03-09,EC2,res-ec2-e51d52ec,ap-south-1,388.32,20.58,team-frontend,project-delta,production,normal
2024-03-10,EC2,res-ec2-e51d52ec,ap-south-1,431.57,21.48,team-frontend,project-delta,production,normal
2024-03-11,EC2,res-ec2-e51d52ec,ap-south-1,464.2,21.93,team-frontend,project-delta,production,normal
2024-03-12,EC2,res-ec2-e51d52ec,ap-south-1,454.12,20.79,team-frontend,project-delta,production,normal
2024-03-13,EC2,res-ec2-e51d52ec,ap-south-1,409.55,20.65,team-frontend,project-delta,production,normal
2024-03-14,EC2,res-ec2-e51d52ec,ap-south-1,404.92,19.28,team-frontend,project-delta,production,normal
2024-03-15,EC2,res-ec2-e51d52ec,ap-south-1,414.71,20.84,team-frontend,project-delta,production,normal
2024-03-16,EC2,res-ec2-e51d52ec,ap-south-1,395.01,23.41,team-frontend,project-delta,production,normal
2024-03-17,EC2,res-ec2-e51d52ec,ap-south-1,425.59,22.78,team-frontend,project-delta,production,normal
2024-03-18,EC2,res-ec2-e51d52ec,ap-south-1,446.56,19.02,team-frontend,project-delta,production,normal
2024-03-19,EC2,res-ec2-e51d52ec,ap-south-1,428.22,18.51,team-frontend,project-delta,production,normal
2024-03-20,EC2,res-ec2-e51d52ec,ap-south-1,428.35,21.09,team-frontend,project-delta,production,normal
2024-03-21,EC2,res-ec2-e51d52ec,ap-south-1,370.93,21.8,team-frontend,project-delta,production,normal
2024-03-22,EC2,res-ec2-e51d52ec,ap-south-1,387.25,20.01,team-frontend,project-delta,production,normal
2024-03-23,EC2,res-ec2-e51d52ec,ap-south-1,400.52,22.91,team-frontend,project-delta,production,normal
2024-03-24,EC2,res-ec2-e51d52ec,ap-south-1,404.28,22.51,team-frontend,project-delta,production,normal
2024-03-25,EC2,res-ec2-e51d52ec,ap-south-1,457.79,22.04,team-frontend,project-delta,production,normal
2024-03-26,EC2,res-ec2-e51d52ec,ap-south-1,421.58,19.35,team-frontend,project-delta,production,normal
2024-03-27,EC2,res-ec2-e51d52ec,ap-south-1,423.45,19.19,team-frontend,project-delta,production,normal
2024-03-28,EC2,res-ec2-e51d52ec,ap-south-1,412.5,18.15,team-frontend,project-delta,production,normal
2024-03-29,EC2,res-ec2-e51d52ec,ap-south-1,416.8,19.47,team-frontend,project-delta,production,normal
2024-03-30,EC2,res-ec2-e51d52ec,ap-south-1,386.2,20.85,team-frontend,project-delta,production,normal
2024-03-31,EC2,res-ec2-e51d52ec,ap-south-1,434.66,23.1,team-frontend,project-delta,production,normal
2024-04-01,EC2,res-ec2-e51d52ec,ap-south-1,436.55,18.44,team-frontend,project-delta,production,normal
2024-04-02,EC2,res-ec2-e51d52ec,ap-south-1,427.5,20.49,team-frontend,project-delta,production,normal
2024-04-03,EC2,res-ec2-e51d52ec,ap-south-1,435.06,21.78,team-frontend,project-delta,production,normal
2024-04-04,EC2,res-ec2-e51d52ec,ap-south-1,413.34,19.17,team-frontend,project-delta,production,normal
2024-04-05,EC2,res-ec2-e51d52ec,ap-south-1,392.33,22.18,team-frontend,project-delta,production,normal
2024-04-06,EC2,res-ec2-e51d52ec,ap-south-1,404.43,20.97,team-frontend,project-delta,production,normal
2024-04-07,EC2,res-ec2-e51d52ec,ap-south-1,415.15,19.46,team-frontend,project-delta,production,normal
2024-04-08,EC2,res-ec2-e51d52ec,ap-south-1,437.9,21.94,team-frontend,project-delta,production,normal
2024-04-09,EC2,res-ec2-e51d52ec,ap-south-1,449.22,18.03,team-frontend,project-delta,production,normal
2024-04-10,EC2,res-ec2-e51d52ec,ap-south-1,449.53,22.51,team-frontend,project-delta,production,normal
2024-04-11,EC2,res-ec2-e51d52ec,ap-south-1,395.63,22.62,team-frontend,project-delta,production,normal
2024-04-12,EC2,res-ec2-e51d52ec,ap-south-1,425.09,18.64,team-frontend,project-delta,production,normal
2024-04-13,EC2,res-ec2-e51d52ec,ap-south-1,379.95,20.55,team-frontend,project-delta,production,normal
2024-04-14,EC2,res-ec2-e51d52ec,ap-south-1,418.09,19.06,team-frontend,project-delta,production,normal
2024-04-15,EC2,res-ec2-e51d52ec,ap-south-1,444.12,23.75,team-frontend,project-delta,production,normal
2024-04-16,EC2,res-ec2-e51d52ec,ap-south-1,444.19,21.11,team-frontend,project-delta,production,normal
2024-04-17,EC2,res-ec2-e51d52ec,ap-south-1,421.1,18.3,team-frontend,project-delta,production,normal
2024-04-18,EC2,res-ec2-e51d52ec,ap-south-1,408.32,19.5,team-frontend,project-delta,production,normal
2024-04-19,EC2,res-ec2-e51d52ec,ap-south-1,393.62,23.09,team-frontend,project-delta,production,normal
2024-04-20,EC2,res-ec2-e51d52ec,ap-south-1,396.45,20.74,team-frontend,project-delta,production,normal
2024-04-21,EC2,res-ec2-e51d52ec,ap-south-1,430.7,22.81,team-frontend,project-delta,production,normal
2024-04-22,EC2,res-ec2-e51d52ec,ap-south-1,441.09,22.01,team-frontend,project-delta,production,normal
2024-04-23,EC2,res-ec2-e51d52ec,ap-south-1,431.32,23.93,team-frontend,project-delta,production,normal
2024-04-24,EC2,res-ec2-e51d52ec,ap-south-1,440.69,21.57,team-frontend,project-delta,production,normal
2024-04-25,EC2,res-ec2-e51d52ec,ap-south-1,414.68,23.7,team-frontend,project-delta,production,normal
2024-04-26,EC2,res-ec2-e51d52ec,ap-south-1,409.27,23.35,team-frontend,project-delta,production,normal
2024-04-27,EC2,res-ec2-e51d52ec,ap-south-1,411.2,21.68,team-frontend,project-delta,production,normal
2024-04-28,EC2,res-ec2-e51d52ec,ap-south-1,409.55,22.32,team-frontend,project-delta,production,normal
2024-04-29,EC2,res-ec2-e51d52ec,ap-south-1,429.08,21.03,team-frontend,project-delta,production,normal
2024-04-30,EC2,res-ec2-e51d52ec,ap-south-1,450.35,22.98,team-frontend,project-delta,production,normal
2024-05-01,EC2,res-ec2-e51d52ec,ap-south-1,436.97,21.29,team-frontend,project-delta,production,normal
2024-05-02,EC2,res-ec2-e51d52ec,ap-south-1,410.63,23.38,team-frontend,project-delta,production,normal
2024-05-03,EC2,res-ec2-e51d52ec,ap-south-1,400.93,22.46,team-frontend,project-delta,production,normal
2024-05-04,EC2,res-ec2-e51d52ec,ap-south-1,419.05,20.85,team-frontend,project-delta,production,normal
2024-05-05,EC2,res-ec2-e51d52ec,ap-south-1,412.55,19.56,team-frontend,project-delta,production,normal
2024-05-06,EC2,res-ec2-e51d52ec,ap-south-1,443.58,19.48,team-frontend,project-delta,production,normal
2024-05-07,EC2,res-ec2-e51d52ec,ap-south-1,437.8,21.83,team-frontend,project-delta,production,normal
2024-05-08,EC2,res-ec2-e51d52ec,ap-south-1,426.31,22.59,team-frontend,project-delta,production,normal
2024-05-09,EC2,res-ec2-e51d52ec,ap-south-1,424.43,21.13,team-frontend,project-delta,production,normal
2024-05-10,EC2,res-ec2-e51d52ec,ap-south-1,409.42,21.76,team-frontend,project-delta,production,normal
2024-05-11,EC2,res-ec2-e51d52ec,ap-south-1,413.43,19.65,team-frontend,project-delta,production,normal
2024-05-12,EC2,res-ec2-e51d52ec,ap-south-1,436.45,18.46,team-frontend,project-delta,production,normal
2024-05-13,EC2,res-ec2-e51d52ec,ap-south-1,436.69,19.71,team-frontend,project-delta,production,normal
2024-05-14,EC2,res-ec2-e51d52ec,ap-south-1,449.48,19.63,team-frontend,project-delta,production,normal
2024-05-15,EC2,res-ec2-e51d52ec,ap-south-1,425.12,19.92,team-frontend,project-delta,production,normal
2024-05-16,EC2,res-ec2-e51d52ec,ap-south-1,414.88,21.24,team-frontend,project-delta,production,normal
2024-05-17,EC2,res-ec2-e51d52ec,ap-south-1,397.97,18.83,team-frontend,project-delta,production,normal
2024-05-18,EC2,res-ec2-e51d52ec,ap-south-1,404.76,19.39,team-frontend,project-delta,production,normal
2024-05-19,EC2,res-ec2-e51d52ec,ap-south-1,427.5,22.16,team-frontend,project-delta,production,normal
2024-05-20,EC2,res-ec2-e51d52ec,ap-south-1,425.71,22.24,team-frontend,project-delta,production,normal
2024-05-21,EC2,res-ec2-e51d52ec,ap-south-1,468.12,18.39,team-frontend,project-delta,production,normal
2024-05-22,EC2,res-ec2-e51d52ec,ap-south-1,416.16,20.45,team-frontend,project-delta,production,normal
2024-05-23,EC2,res-ec2-e51d52ec,ap-south-1,395.92,21.26,team-frontend,project-delta,production,normal
2024-05-24,EC2,res-ec2-e51d52ec,ap-south-1,413.41,20.49,team-frontend,project-delta,production,normal
2024-05-25,EC2,res-ec2-e51d52ec,ap-south-1,413.17,19.24,team-frontend,project-delta,production,normal
2024-05-26,EC2,res-ec2-e51d52ec,ap-south-1,427.86,20.52,team-frontend,project-delta,production,normal
2024-05-27,EC2,res-ec2-e51d52ec,ap-south-1,444.65,23.43,team-frontend,project-delta,production,normal
2024-05-28,EC2,res-ec2-e51d52ec,ap-south-1,440.31,21.5,team-frontend,project-delta,production,normal
2024-05-29,EC2,res-ec2-e51d52ec,ap-south-1,417.56,22.17,team-frontend,project-delta,production,normal
2024-05-30,EC2,res-ec2-e51d52ec,ap-south-1,411.82,23.14,team-frontend,project-delta,production,normal
2024-05-31,EC2,res-ec2-e51d52ec,ap-south-1,391.41,22.59,team-frontend,project-delta,production,normal
2024-06-01,EC2,res-ec2-e51d52ec,ap-south-1,415.39,20.28,team-frontend,project-delta,production,normal
2024-06-02,EC2,res-ec2-e51d52ec,ap-south-1,418.15,18.04,team-frontend,project-delta,production,normal
2024-06-03,EC2,res-ec2-e51d52ec,ap-south-1,425.61,20.11,team-frontend,project-delta,production,normal
2024-06-04,EC2,res-ec2-e51d52ec,ap-south-1,436.23,22.52,team-frontend,project-delta,production,normal
2024-06-05,EC2,res-ec2-e51d52ec,ap-south-1,434.43,23.12,team-frontend,project-delta,production,normal
2024-06-06,EC2,res-ec2-e51d52ec,ap-south-1,403.94,23.72,team-frontend,project-delta,production,normal
2024-06-07,EC2,res-ec2-e51d52ec,ap-south-1,389.67,20.51,team-frontend,project-delta,production,normal
2024-06-08,EC2,res-ec2-e51d52ec,ap-south-1,406.53,22.49,team-frontend,project-delta,production,normal
2024-06-09,EC2,res-ec2-e51d52ec,ap-south-1,423.09,21.28,team-frontend,project-delta,production,normal
2024-06-10,EC2,res-ec2-e51d52ec,ap-south-1,429.78,21.62,team-frontend,project-delta,production,normal
2024-06-11,EC2,res-ec2-e51d52ec,ap-south-1,434.25,19.32,team-frontend,project-delta,production,normal
2024-06-12,EC2,res-ec2-e51d52ec,ap-south-1,432.1,19.32,team-frontend,project-delta,production,normal
2024-06-13,EC2,res-ec2-e51d52ec,ap-south-1,393.04,20.62,team-frontend,project-delta,production,normal
2024-06-14,EC2,res-ec2-e51d52ec,ap-south-1,382.66,18.17,team-frontend,project-delta,production,normal
2024-06-15,EC2,res-ec2-e51d52ec,ap-south-1,394.88,20.02,team-frontend,project-delta,production,normal
2024-06-16,EC2,res-ec2-e51d52ec,ap-south-1,417.31,22.07,team-frontend,project-delta,production,normal
2024-06-17,EC2,res-ec2-e51d52ec,ap-south-1,440.49,20.43,team-frontend,project-delta,production,normal
2024-06-18,EC2,res-ec2-e51d52ec,ap-south-1,459.97,18.99,team-frontend,project-delta,production,normal
2024-06-19,EC2,res-ec2-e51d52ec,ap-south-1,440.15,20.8,team-frontend,project-delta,production,normal
2024-06-20,EC2,res-ec2-e51d52ec,ap-south-1,408.92,18.77,team-frontend,project-delta,production,normal
2024-06-21,EC2,res-ec2-e51d52ec,ap-south-1,399.3,21.73,team-frontend,project-delta,production,normal
2024-06-22,EC2,res-ec2-e51d52ec,ap-south-1,391.44,18.16,team-frontend,project-delta,production,normal
2024-06-23,EC2,res-ec2-e51d52ec,ap-south-1,419.77,20.36,team-frontend,project-delta,production,normal
2024-06-24,EC2,res-ec2-e51d52ec,ap-south-1,432.64,21.39,team-frontend,project-delta,production,normal
2024-06-25,EC2,res-ec2-e51d52ec,ap-south-1,444.74,18.16,team-frontend,project-delta,production,normal
2024-06-26,EC2,res-ec2-e51d52ec,ap-south-1,418.46,21.86,team-frontend,project-delta,production,normal
2024-06-27,EC2,res-ec2-e51d52ec,ap-south-1,417.29,18.81,team-frontend,project-delta,production,normal
2024-06-28,EC2,res-ec2-e51d52ec,ap-south-1,417.9,20.77,team-frontend,project-delta,production,normal
2024-06-29,EC2,res-ec2-e51d52ec,ap-south-1,402.26,18.3,team-frontend,project-delta,production,normal
2024-06-30,EC2,res-ec2-e51d52ec,ap-south-1,425.06,20.27,team-frontend,project-delta,production,normal
2024-01-01,RDS,res-rds-4ca42c35,us-east-1,296.97,19.96,team-data,project-delta,production,normal
2024-01-02,RDS,res-rds-4ca42c35,us-east-1,290.11,22.57,team-data,project-delta,production,normal
2024-01-03,RDS,res-rds-4ca42c35,us-east-1,288.0,20.27,team-data,project-delta,production,normal
2024-01-04,RDS,res-rds-4ca42c35,us-east-1,274.03,22.51,team-data,project-delta,production,normal
2024-01-05,RDS,res-rds-4ca42c35,us-east-1,267.13,22.99,team-data,project-delta,production,normal
2024-01-06,RDS,res-rds-4ca42c35,us-east-1,262.81,19.51,team-data,project-delta,production,normal
2024-01-07,RDS,res-rds-4ca42c35,us-east-1,280.21,18.49,team-data,project-delta,production,normal
2024-01-08,RDS,res-rds-4ca42c35,us-east-1,295.29,18.12,team-data,project-delta,production,normal
2024-01-09,RDS,res-rds-4ca42c35,us-east-1,306.43,21.24,team-data,project-delta,production,normal
2024-01-10,RDS,res-rds-4ca42c35,us-east-1,294.31,24.0,team-data,project-delta,production,normal
2024-01-11,RDS,res-rds-4ca42c35,us-east-1,291.62,20.1,team-data,project-delta,production,normal
2024-01-12,RDS,res-rds-4ca42c35,us-east-1,260.22,21.9,team-data,project-delta,production,normal
2024-01-13,RDS,res-rds-4ca42c35,us-east-1,276.1,22.69,team-data,project-delta,production,normal
2024-01-14,RDS,res-rds-4ca42c35,us-east-1,281.54,21.91,team-data,project-delta,production,normal
2024-01-15,RDS,res-rds-4ca42c35,us-east-1,310.06,22.53,team-data,project-delta,production,normal
2024-01-16,RDS,res-rds-4ca42c35,us-east-1,286.53,23.7,team-data,project-delta,production,normal
2024-01-17,RDS,res-rds-4ca42c35,us-east-1,278.87,19.2,team-data,project-delta,production,normal
2024-01-18,RDS,res-rds-4ca42c35,us-east-1,269.0,18.12,team-data,project-delta,production,normal
2024-01-19,RDS,res-rds-4ca42c35,us-east-1,249.38,18.91,team-data,project-delta,production,normal
2024-01-20,RDS,res-rds-4ca42c35,us-east-1,264.81,18.76,team-data,project-delta,production,normal
2024-01-21,RDS,res-rds-4ca42c35,us-east-1,273.62,22.02,team-data,project-delta,production,normal
2024-01-22,RDS,res-rds-4ca42c35,us-east-1,292.26,21.38,team-data,project-delta,production,normal
2024-01-23,RDS,res-rds-4ca42c35,us-east-1,296.66,19.31,team-data,project-delta,production,normal
2024-01-24,RDS,res-rds-4ca42c35,us-east-1,302.18,22.2,team-data,project-delta,production,normal
2024-01-25,RDS,res-rds-4ca42c35,us-east-1,281.74,22.6,team-data,project-delta,production,normal
2024-01-26,RDS,res-rds-4ca42c35,us-east-1,261.74,19.01,team-data,project-delta,production,normal
2024-01-27,RDS,res-rds-4ca42c35,us-east-1,261.8,21.64,team-data,project-delta,production,normal
2024-01-28,RDS,res-rds-4ca42c35,us-east-1,284.13,22.49,team-data,project-delta,production,normal
2024-01-29,RDS,res-rds-4ca42c35,us-east-1,279.42,18.69,team-data,project-delta,production,normal
2024-01-30,RDS,res-rds-4ca42c35,us-east-1,309.78,22.92,team-data,project-delta,production,normal
2024-01-31,RDS,res-rds-4ca42c35,us-east-1,296.2,23.79,team-data,project-delta,production,normal
2024-02-01,RDS,res-rds-4ca42c35,us-east-1,270.07,18.65,team-data,project-delta,production,normal
2024-02-02,RDS,res-rds-4ca42c35,us-east-1,252.66,18.15,team-data,project-delta,production,normal
2024-02-03,RDS,res-rds-4ca42c35,us-east-1,279.98,19.87,team-data,project-delta,production,normal
2024-02-04,RDS,res-rds-4ca42c35,us-east-1,279.04,22.06,team-data,project-delta,production,normal
2024-02-05,RDS,res-rds-4ca42c35,us-east-1,301.75,23.75,team-data,project-delta,production,normal
2024-02-06,RDS,res-rds-4ca42c35,us-east-1,279.6,20.38,team-data,project-delta,production,normal
2024-02-07,RDS,res-rds-4ca42c35,us-east-1,280.93,22.29,team-data,project-delta,production,normal
2024-02-08,RDS,res-rds-4ca42c35,us-east-1,273.97,18.46,team-data,project-delta,production,normal
2024-02-09,RDS,res-rds-4ca42c35,us-east-1,266.73,22.14,team-data,project-delta,production,normal
2024-02-10,RDS,res-rds-4ca42c35,us-east-1,265.42,21.76,team-data,project-delta,production,normal
2024-02-11,RDS,res-rds-4ca42c35,us-east-1,285.23,18.61,team-data,project-delta,production,normal
2024-02-12,RDS,res-rds-4ca42c35,us-east-1,281.63,22.63,team-data,project-delta,production,normal
2024-02-13,RDS,res-rds-4ca42c35,us-east-1,292.39,23.1,team-data,project-delta,production,normal
2024-02-14,RDS,res-rds-4ca42c35,us-east-1,287.11,21.6,team-data,project-delta,production,normal
2024-02-15,RDS,res-rds-4ca42c35,us-east-1,278.15,18.73,team-data,project-delta,production,normal
2024-02-16,RDS,res-rds-4ca42c35,us-east-1,272.04,23.9,team-data,project-delta,production,normal
2024-02-17,RDS,res-rds-4ca42c35,us-east-1,259.98,22.7,team-data,project-delta,production,normal
2024-02-18,RDS,res-rds-4ca42c35,us-east-1,267.11,20.08,team-data,project-delta,production,normal
2024-02-19,RDS,res-rds-4ca42c35,us-east-1,302.1,20.57,team-data,project-delta,production,normal
2024-02-20,RDS,res-rds-4ca42c35,us-east-1,296.58,20.22,team-data,project-delta,production,normal
2024-02-21,RDS,res-rds-4ca42c35,us-east-1,279.65,21.04,team-data,project-delta,production,normal
2024-02-22,RDS,res-rds-4ca42c35,us-east-1,286.67,20.05,team-data,project-delta,production,normal
2024-02-23,RDS,res-rds-4ca42c35,us-east-1,267.28,23.1,team-data,project-delta,production,normal
2024-02-24,RDS,res-rds-4ca42c35,us-east-1,278.57,22.93,team-data,project-delta,production,normal
2024-02-25,RDS,res-rds-4ca42c35,us-east-1,280.57,18.63,team-data,project-delta,production,normal
2024-02-26,RDS,res-rds-4ca42c35,us-east-1,308.93,23.76,team-data,project-delta,production,normal
2024-02-27,RDS,res-rds-4ca42c35,us-east-1,309.11,21.81,team-data,project-delta,production,normal
2024-02-28,RDS,res-rds-4ca42c35,us-east-1,283.94,22.97,team-data,project-delta,production,normal
2024-02-29,RDS,res-rds-4ca42c35,us-east-1,281.91,22.24,team-data,project-delta,production,normal
2024-03-01,RDS,res-rds-4ca42c35,us-east-1,271.51,20.61,team-data,project-delta,production,normal
2024-03-02,RDS,res-rds-4ca42c35,us-east-1,280.1,22.4,team-data,project-delta,production,normal
2024-03-03,RDS,res-rds-4ca42c35,us-east-1,271.89,23.79,team-data,project-delta,production,normal
2024-03-04,RDS,res-rds-4ca42c35,us-east-1,296.93,19.62,team-data,project-delta,production,normal
2024-03-05,RDS,res-rds-4ca42c35,us-east-1,302.97,22.85,team-data,project-delta,production,normal
2024-03-06,RDS,res-rds-4ca42c35,us-east-1,270.98,21.23,team-data,project-delta,production,normal
2024-03-07,RDS,res-rds-4ca42c35,us-east-1,264.2,20.9,team-data,project-delta,production,normal
